sample	cluster	assembled	match	pct_id	ctg_cov	known_var	novel_var
SRX6602213	TEM_-	yes	yes	99.88	61.0	no	yes
SRX6602213	hmrM	yes	yes	94.48	36.6	no	yes
SRX6602214	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	365.2	no	yes
SRX6602214	TEM_-	yes_nonunique	yes	99.88	807.9	no	yes
SRX6602214	hmrM	yes	yes	96.77	41.1	no	yes
SRX6602215	LpsA	yes	yes	99.35	42.2	no	no
SRX6602215	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	301.2	no	yes
SRX6602215	hmrM	yes	yes	94.34	20.0	no	yes
SRX6602216	Pasteurella_multocida_16S	yes	yes	95.44	369.5	no	yes
SRX6602216	hmrM	yes	yes	96.77	42.3	no	yes
SRX6602217	LpsA	yes	yes	94.22	24.4	no	yes
SRX6602217	Pasteurella_multocida_16S	yes_nonunique	yes	95.47	272.5	no	yes
SRX6602217	hmrM	yes	yes	97.42	50.7	no	yes
SRX6602218	Haemophilus_influenzae_PBP3	yes	yes	93.56	31.2	yes	yes
SRX6602218	LpsA	yes	yes	98.83	51.9	no	yes
SRX6602218	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	285.3	no	yes
SRX6602218	hmrM	yes	yes	94.48	27.9	no	yes
SRX6602219	Haemophilus_influenzae_PBP3	yes	yes	95.96	44.8	yes	yes
SRX6602219	LpsA	yes	yes	93.78	18.9	no	yes
SRX6602219	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	262.6	no	yes
SRX6602219	hmrM	yes	yes	99.64	49.2	no	yes
SRX6602220	LpsA	yes	yes	94.18	20.2	no	yes
SRX6602220	Pasteurella_multocida_16S	yes_nonunique	yes	95.31	288.8	no	yes
SRX6602220	TEM_-	yes	yes	99.88	792.3	no	yes
SRX6602220	hmrM	yes	yes	94.48	24.5	no	yes
SRX6602221	Haemophilus_influenzae_PBP3	yes	yes	96.34	40.4	yes	yes
SRX6602221	LpsA	yes	yes	93.13	37.8	no	yes
SRX6602221	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	214.8	no	yes
SRX6602221	hmrM	yes	yes	98.14	52.0	no	yes
SRX6602222	LpsA	yes	yes	99.61	51.1	no	no
SRX6602222	Pasteurella_multocida_16S	yes	yes	95.75	289.0	no	yes
SRX6602222	TEM_-	yes	yes	99.88	3.3	no	yes
SRX6602222	hmrM	yes	yes	97.2	40.9	no	yes
SRX6602223	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	249.7	no	yes
SRX6602223	ROB_-	yes	yes	100.0	891.2	no	no
SRX6602223	hmrM	yes	yes	94.55	23.6	no	yes
SRX6602224	Haemophilus_influenzae_PBP3	yes	yes	95.96	44.5	yes	yes
SRX6602224	LpsA	yes	yes	93.78	20.0	no	yes
SRX6602224	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	284.1	no	yes
SRX6602224	hmrM	yes	yes	99.64	51.2	no	yes
SRX6602225	Haemophilus_influenzae_PBP3	yes	yes	96.34	45.0	yes	yes
SRX6602225	LpsA	yes	yes	93.13	25.7	no	yes
SRX6602225	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	331.4	no	yes
SRX6602225	TEM_-	yes	yes	99.88	49.0	no	yes
SRX6602225	hmrM	yes	yes	98.14	48.7	no	yes
SRX6602226	Haemophilus_influenzae_PBP3	yes	yes	97.22	45.4	yes	yes
SRX6602226	LpsA	yes	yes	93.78	18.0	no	yes
SRX6602226	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	184.0	no	yes
SRX6602226	TEM_-	yes	yes	99.88	436.4	no	yes
SRX6602226	hmrM	yes	yes	99.64	48.4	no	yes
SRX6602227	LpsA	yes	yes	99.35	65.9	no	no
SRX6602227	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	262.5	no	yes
SRX6602227	hmrM	yes	yes	94.34	27.0	no	yes
SRX6602228	Haemophilus_influenzae_PBP3	yes	yes	96.34	39.6	yes	yes
SRX6602228	LpsA	yes	yes	93.13	30.1	no	yes
SRX6602228	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	266.7	no	yes
SRX6602228	TEM_-	yes	yes	99.88	48.4	no	yes
SRX6602228	hmrM	yes	yes	98.14	49.0	no	yes
SRX6602229	LpsA	yes	yes	99.61	55.0	no	no
SRX6602229	Pasteurella_multocida_16S	yes_nonunique	yes	95.75	302.6	no	yes
SRX6602229	hmrM	yes	yes	94.55	29.2	no	yes
SRX6602230	Haemophilus_influenzae_PBP3	yes	yes	96.34	42.6	yes	yes
SRX6602230	LpsA	yes	yes	93.13	29.1	no	yes
SRX6602230	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	260.5	no	yes
SRX6602230	hmrM	yes	yes	98.14	54.4	no	yes
SRX6602231	Haemophilus_influenzae_PBP3	yes	yes	95.96	47.5	yes	yes
SRX6602231	LpsA	yes	yes	93.78	21.8	no	yes
SRX6602231	Pasteurella_multocida_16S	yes	yes	95.17	286.6	no	yes
SRX6602231	hmrM	yes	yes	97.56	44.7	no	yes
SRX6602232	Haemophilus_influenzae_PBP3	yes	yes	96.13	40.9	yes	yes
SRX6602232	LpsA	yes	yes	93.39	25.7	no	yes
SRX6602232	Pasteurella_multocida_16S	yes_nonunique	yes	94.92	350.5	no	yes
SRX6602232	hmrM	yes	yes	96.13	35.1	no	yes
SRX6602233	LpsA	yes	yes	98.31	51.2	no	yes
SRX6602233	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	313.2	no	yes
SRX6602233	TEM_-	yes	yes	99.88	49.1	no	yes
SRX6602233	hmrM	yes	yes	96.77	37.9	no	yes
SRX6602234	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	444.1	no	yes
SRX6602234	hmrM	yes	yes	96.92	46.1	no	yes
SRX6602235	Haemophilus_influenzae_PBP3	yes	yes	96.34	40.4	yes	yes
SRX6602235	LpsA	yes	yes	93.13	25.2	no	yes
SRX6602235	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	245.1	no	yes
SRX6602235	TEM_-	yes_nonunique	yes	99.88	629.4	no	yes
SRX6602235	hmrM	yes	yes	98.14	43.5	no	yes
SRX6602236	Haemophilus_influenzae_PBP3	yes	yes	96.34	40.3	yes	yes
SRX6602236	LpsA	yes	yes	93.13	27.0	no	yes
SRX6602236	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	218.0	no	yes
SRX6602236	hmrM	yes	yes	98.14	39.4	no	yes
SRX6602237	LpsA	yes	yes	98.31	58.8	no	yes
SRX6602237	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	309.7	no	yes
SRX6602237	TEM_-	yes	yes	99.88	42.8	no	yes
SRX6602237	hmrM	yes	yes	96.77	40.5	no	yes
SRX6602238	Haemophilus_influenzae_PBP3	yes	yes	97.71	58.1	yes	yes
SRX6602238	LpsA	yes	yes	98.83	53.1	no	yes
SRX6602238	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	234.4	no	yes
SRX6602238	hmrM	yes	yes	94.48	27.3	no	yes
SRX6602239	LpsA	yes	yes	99.61	43.1	no	no
SRX6602239	Pasteurella_multocida_16S	yes_nonunique	yes	95.75	246.1	no	yes
SRX6602239	hmrM	yes	yes	94.55	26.5	no	yes
SRX6602240	LpsA	yes	yes	99.48	49.5	no	yes
SRX6602240	Pasteurella_multocida_16S	yes	yes	95.62	242.7	no	yes
SRX6602240	hmrM	yes	yes	94.7	33.2	no	yes
SRX6602241	LpsA	yes	yes	98.31	50.8	no	yes
SRX6602241	Pasteurella_multocida_16S	yes	yes	95.49	286.3	no	yes
SRX6602241	hmrM	yes	yes	97.42	41.7	no	yes
SRX6602242	Haemophilus_influenzae_PBP3	yes	yes	96.34	35.5	yes	yes
SRX6602242	Pasteurella_multocida_16S	yes_nonunique	yes	94.46	215.1	no	yes
SRX6602242	TEM_-	yes	yes	99.88	49.2	no	yes
SRX6602242	hmrM	yes	yes	99.86	53.2	no	yes
SRX6602243	LpsA	yes	yes	99.35	43.5	no	yes
SRX6602243	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	267.5	no	yes
SRX6602243	hmrM	yes	yes	95.84	40.2	no	yes
SRX6602244	Haemophilus_influenzae_PBP3	yes	yes	95.96	37.4	yes	yes
SRX6602244	LpsA	yes	yes	93.78	17.9	no	yes
SRX6602244	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	274.1	no	yes
SRX6602244	hmrM	yes	yes	99.64	57.5	no	yes
SRX6602245	LpsA	yes	yes	98.31	42.0	no	yes
SRX6602245	Pasteurella_multocida_16S	yes	yes	95.49	322.1	no	yes
SRX6602245	hmrM	yes	yes	97.49	39.4	no	yes
SRX6602246	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	339.1	no	yes
SRX6602246	hmrM	yes	yes	94.19	24.1	no	yes
SRX6602247	LpsA	yes	yes	98.96	47.9	no	yes
SRX6602247	Pasteurella_multocida_16S	yes_nonunique	yes	95.57	412.9	no	yes
SRX6602247	hmrM	yes	yes	97.92	50.9	no	yes
SRX6602248	LpsA	yes	yes	98.96	62.2	no	yes
SRX6602248	Pasteurella_multocida_16S	yes	yes	95.57	380.5	no	yes
SRX6602248	hmrM	yes	yes	97.92	53.8	no	yes
SRX6602249	Haemophilus_influenzae_PBP3	yes	yes	96.34	42.0	yes	yes
SRX6602249	LpsA	yes	yes	93.13	27.5	no	yes
SRX6602249	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	259.4	no	yes
SRX6602249	ROB_-	yes	yes	100.0	1140.7	no	no
SRX6602249	hmrM	yes	yes	98.14	41.5	no	yes
SRX6602250	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	251.2	no	yes
SRX6602250	hmrM	yes	yes	94.41	28.7	no	yes
SRX6602251	Haemophilus_influenzae_PBP3	yes	yes	95.96	42.1	yes	yes
SRX6602251	LpsA	yes	yes	93.78	16.3	no	yes
SRX6602251	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	318.3	no	yes
SRX6602251	hmrM	yes	yes	99.64	53.6	no	yes
SRX6602252	APH_3___Ia	yes	yes	100.0	78.8	no	no
SRX6602252	APH_3____Ib	yes	yes	99.75	42.2	no	yes
SRX6602252	APH_6__Id	yes	yes	99.88	39.2	no	yes
SRX6602252	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	296.1	no	yes
SRX6602252	catII	yes	yes	99.69	40.6	no	yes
SRX6602252	hmrM	yes	yes	94.41	23.9	no	yes
SRX6602252	sul2	yes	yes	99.63	51.3	no	yes
SRX6602252	tet_B_	yes	yes	99.75	47.5	no	yes
SRX6602253	LpsA	yes	yes	99.61	59.9	no	no
SRX6602253	Pasteurella_multocida_16S	yes_nonunique	yes	95.69	357.4	no	yes
SRX6602253	hmrM	yes	yes	94.48	30.2	no	yes
SRX6602254	Haemophilus_influenzae_PBP3	yes	yes	96.34	42.9	yes	yes
SRX6602254	LpsA	yes	yes	93.13	24.0	no	yes
SRX6602254	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	317.5	no	yes
SRX6602254	hmrM	yes	yes	98.14	46.1	no	yes
SRX6602255	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	333.7	no	yes
SRX6602255	hmrM	yes	yes	94.48	27.0	no	yes
SRX6602256	LpsA	yes	yes	93.51	25.0	no	yes
SRX6602256	Pasteurella_multocida_16S	yes	yes	95.05	350.0	no	yes
SRX6602256	hmrM	yes	yes	96.56	42.0	no	yes
SRX6602257	LpsA	yes	yes	94.05	19.0	no	yes
SRX6602257	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	294.8	no	yes
SRX6602257	hmrM	yes	yes	97.42	49.9	no	yes
SRX6602258	Haemophilus_influenzae_PBP3	yes	yes	96.34	45.4	yes	yes
SRX6602258	LpsA	yes	yes	93.13	17.1	no	yes
SRX6602258	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	280.7	no	yes
SRX6602258	TEM_-	yes	yes	99.88	71.5	no	yes
SRX6602258	hmrM	yes	yes	98.14	53.1	no	yes
SRX6602259	LpsA	yes	yes	98.44	61.9	no	yes
SRX6602259	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	316.9	no	yes
SRX6602259	hmrM	yes	yes	96.34	35.5	no	yes
SRX6602260	Haemophilus_influenzae_PBP3	yes	yes	95.96	43.0	yes	yes
SRX6602260	LpsA	yes	yes	93.78	13.2	no	yes
SRX6602260	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	285.7	no	yes
SRX6602260	hmrM	yes	yes	99.64	57.1	no	yes
SRX6602261	Haemophilus_influenzae_PBP3	yes	yes	96.34	44.9	yes	yes
SRX6602261	LpsA	yes	yes	93.13	25.2	no	yes
SRX6602261	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	236.8	no	yes
SRX6602261	hmrM	yes	yes	98.14	47.0	no	yes
SRX6602262	Haemophilus_influenzae_PBP3	yes	yes	95.96	42.2	yes	yes
SRX6602262	LpsA	yes	yes	93.78	18.3	no	yes
SRX6602262	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	274.9	no	yes
SRX6602262	hmrM	yes	yes	99.64	47.4	no	yes
SRX6602263	LpsA	yes	yes	94.22	17.1	no	yes
SRX6602263	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	196.7	no	yes
SRX6602263	hmrM	yes	yes	99.86	50.9	no	yes
SRX6602264	Haemophilus_influenzae_PBP3	yes	yes	95.96	36.4	yes	yes
SRX6602264	LpsA	yes	yes	93.78	15.5	no	yes
SRX6602264	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	232.7	no	yes
SRX6602264	TEM_-	yes	yes	99.88	592.5	no	yes
SRX6602264	hmrM	yes	yes	99.64	54.3	no	yes
SRX6602265	Haemophilus_influenzae_PBP3	yes	yes	95.96	42.9	yes	yes
SRX6602265	LpsA	yes	yes	93.78	18.6	no	yes
SRX6602265	Pasteurella_multocida_16S	yes_nonunique	yes	95.11	262.5	no	yes
SRX6602265	hmrM	yes	yes	97.56	39.6	no	yes
SRX6602266	Haemophilus_influenzae_PBP3	yes	yes	95.96	45.8	yes	yes
SRX6602266	LpsA	yes	yes	93.78	17.9	no	yes
SRX6602266	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	256.1	no	yes
SRX6602266	hmrM	yes	yes	97.56	50.8	no	yes
SRX6602267	Haemophilus_influenzae_PBP3	yes	yes	95.96	40.9	yes	yes
SRX6602267	LpsA	yes_nonunique	yes	93.56	15.9	no	yes
SRX6602267	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	239.1	no	yes
SRX6602267	hmrM	yes	yes	99.64	54.5	no	yes
SRX6602268	LpsA	yes	yes	99.35	51.4	no	no
SRX6602268	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	349.7	no	yes
SRX6602268	hmrM	yes	yes	94.48	33.8	no	yes
SRX6602269	Haemophilus_influenzae_PBP3	yes	yes	96.34	46.6	yes	yes
SRX6602269	LpsA	yes	yes	93.13	27.3	no	yes
SRX6602269	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	239.3	no	yes
SRX6602269	hmrM	yes	yes	98.14	44.1	no	yes
SRX6602270	LpsA	yes	yes	98.31	52.6	no	yes
SRX6602270	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	234.8	no	yes
SRX6602270	TEM_-	yes	yes	99.88	41.4	no	yes
SRX6602270	hmrM	yes	yes	97.49	32.6	no	yes
SRX6602271	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	873.9	no	yes
SRX6602271	hmrM	yes	yes	94.19	29.7	no	yes
SRX6602272	Haemophilus_influenzae_PBP3	yes	yes	96.13	41.3	yes	yes
SRX6602272	LpsA	yes	yes	93.39	26.2	no	yes
SRX6602272	Pasteurella_multocida_16S	yes_nonunique	yes	94.92	262.3	no	yes
SRX6602272	hmrM	yes	yes	96.13	34.9	no	yes
SRX6602273	Haemophilus_influenzae_PBP3	yes	yes	96.62	50.3	yes	yes
SRX6602273	LpsA	yes	yes	96.28	31.0	no	yes
SRX6602273	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	322.1	no	yes
SRX6602273	hmrM	yes	yes	94.48	29.1	no	yes
SRX6602274	Haemophilus_influenzae_PBP3	yes	yes	96.34	39.2	yes	yes
SRX6602274	LpsA	yes	yes	93.13	21.8	no	yes
SRX6602274	Pasteurella_multocida_16S	yes	yes	94.53	371.9	no	yes
SRX6602274	TEM_-	yes	yes	99.88	68.2	no	yes
SRX6602274	hmrM	yes_nonunique	yes	96.42	42.0	no	yes
SRX6602275	Haemophilus_influenzae_PBP3	yes	yes	95.96	41.2	yes	yes
SRX6602275	LpsA	yes	yes	93.78	14.9	no	yes
SRX6602275	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	305.2	no	yes
SRX6602275	hmrM	yes	yes	97.56	47.7	no	yes
SRX6602276	Haemophilus_influenzae_PBP3	yes	yes	97.71	56.1	yes	yes
SRX6602276	LpsA	yes	yes	98.83	55.6	no	yes
SRX6602276	Pasteurella_multocida_16S	yes_nonunique	yes	95.48	333.6	no	yes
SRX6602276	TEM_-	yes	yes	99.88	49.7	no	yes
SRX6602276	hmrM	yes	yes	94.48	31.5	no	yes
SRX738048	LpsA	yes	yes	100.0	87.7	no	no
SRX738048	Pasteurella_multocida_16S	yes_nonunique	yes	95.69	288.2	no	yes
SRX738048	hmrM	yes	yes	99.71	62.8	no	yes
SRX7573928	LpsA	yes	yes	99.22	27.5	no	yes
SRX7573928	Pasteurella_multocida_16S	yes_nonunique	yes	95.68	725.8	no	yes
SRX7573928	hmrM	yes	yes	94.48	29.0	no	yes
SRX7573931	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	688.4	no	yes
SRX7573931	hmrM	yes	yes	95.63	40.8	no	yes
SRX7573935	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	630.5	no	yes
SRX7573935	TEM_-	yes	yes	99.88	1966.3	no	yes
SRX7573935	hmrM	yes	yes	94.55	29.1	no	yes
SRX7574174	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	654.7	no	yes
SRX7574174	hmrM	yes	yes	94.41	32.5	no	yes
SRX7574176	Pasteurella_multocida_16S	yes_nonunique	yes	95.69	628.9	no	yes
SRX7574176	TEM_-	yes	yes	99.88	3584.2	no	yes
SRX7574176	hmrM	yes	yes	96.77	43.8	no	yes
SRX7574178	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	671.6	no	yes
SRX7574178	hmrM	yes	yes	94.48	29.0	no	yes
SRX7574180	Haemophilus_influenzae_PBP3	yes	yes	95.47	49.2	yes	yes
SRX7574180	Pasteurella_multocida_16S	yes_nonunique	yes	95.57	718.3	no	yes
SRX7574180	hmrM	yes	yes	94.91	30.6	no	yes
SRX761719	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	88.3	no	yes
SRX761719	hmrM	yes	yes	96.77	31.8	no	yes
SRX761721	LpsA	yes	yes	98.05	27.7	no	yes
SRX761721	Pasteurella_multocida_16S	yes	yes	95.49	69.6	no	yes
SRX761721	hmrM	yes	yes	94.48	19.7	no	yes
SRX761723	LpsA	yes	yes	98.05	23.8	no	yes
SRX761723	Pasteurella_multocida_16S	yes	yes	95.49	64.0	no	yes
SRX761723	hmrM	yes	yes	94.48	15.1	no	yes
SRX761776	Haemophilus_influenzae_PBP3	yes	yes	96.29	30.6	yes	yes
SRX761776	LpsA	yes	yes	94.05	11.8	no	yes
SRX761776	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	71.3	no	yes
SRX761776	hmrM	yes	yes	94.48	20.5	no	yes
SRX761777	Haemophilus_influenzae_PBP3	yes	yes	96.29	34.7	yes	yes
SRX761777	LpsA	yes	yes	94.05	16.2	no	yes
SRX761777	Pasteurella_multocida_16S	yes_nonunique	yes	95.48	80.6	no	yes
SRX761777	hmrM	yes	yes	94.48	19.1	no	yes
SRX762287	LpsA	yes	yes	96.28	16.7	no	yes
SRX762287	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	51.6	no	yes
SRX762287	hmrM	yes	yes	94.48	14.3	no	yes
SRX762430	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	51.1	no	yes
SRX762430	hmrM	yes	yes	94.55	13.3	no	yes
SRX762514	LpsA	yes	yes	98.44	22.0	no	yes
SRX762514	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	58.0	no	yes
SRX762514	hmrM	yes	yes	94.48	14.9	no	yes
SRX7746511	Haemophilus_influenzae_PBP3	yes	yes	96.56	42.9	yes	yes
SRX7746511	LpsA	yes	yes	98.44	30.1	no	yes
SRX7746511	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	395.9	no	yes
SRX7746511	hmrM	yes	yes	94.48	23.9	no	yes
SRX7845424	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	778.1	no	yes
SRX7845424	hmrM	yes	yes	96.77	42.3	no	yes
SRX7845425	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	630.7	no	yes
SRX7845425	hmrM	yes	yes	94.55	20.0	no	yes
SRX7845426	Haemophilus_influenzae_PBP3	yes	yes	96.67	59.2	yes	yes
SRX7845426	LpsA	yes	yes	98.05	23.4	no	yes
SRX7845426	Pasteurella_multocida_16S	yes	yes	95.62	622.9	no	yes
SRX7845426	hmrM	yes	yes	96.34	37.8	no	yes
SRX7845427	Haemophilus_influenzae_PBP3	yes	yes	95.96	40.9	yes	yes
SRX7845427	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	473.0	no	yes
SRX7845427	TEM_-	yes	yes	99.88	54.2	no	yes
SRX7845427	hmrM	yes	yes	94.48	23.5	no	yes
SRX7845429	LpsA	yes	yes	99.35	40.6	no	yes
SRX7845429	Pasteurella_multocida_16S	yes_nonunique	yes	95.23	552.6	no	yes
SRX7845429	hmrM	yes	yes	96.77	39.5	no	yes
SRX7845430	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	768.1	no	yes
SRX7845430	hmrM	yes	yes	94.7	31.5	no	yes
SRX7845431	LpsA	yes	yes	97.61	19.9	no	yes
SRX7845431	Pasteurella_multocida_16S	yes_nonunique	yes	95.81	537.4	no	yes
SRX7845431	hmrM	yes	yes	94.41	25.7	no	yes
SRX7845432	Pasteurella_multocida_16S	yes_nonunique	yes	95.48	739.3	no	yes
SRX7845432	hmrM	yes	yes	94.48	34.9	no	yes
SRX7845433	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	449.7	no	yes
SRX7845433	hmrM	yes	yes	98.14	47.2	no	yes
SRX7845434	Haemophilus_influenzae_PBP3	yes	yes	94.38	54.9	yes	yes
SRX7845434	LpsA	yes	yes	98.44	42.0	no	yes
SRX7845434	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	429.4	no	yes
SRX7845434	hmrM	yes	yes	94.48	27.3	no	yes
SRX7845435	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	458.4	no	yes
SRX7845435	hmrM	yes	yes	94.48	17.8	no	yes
SRX7845436	Haemophilus_influenzae_PBP3	yes	yes	96.67	68.8	yes	yes
SRX7845436	Pasteurella_multocida_16S	yes_nonunique	yes	95.57	763.0	no	yes
SRX7845436	hmrM	yes	yes	94.91	30.2	no	yes
SRX7845437	Haemophilus_influenzae_PBP3	yes	yes	97.98	72.8	yes	yes
SRX7845437	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	1119.5	no	yes
SRX7845437	TEM_-	yes	yes	99.88	112.3	no	yes
SRX7845437	hmrM	yes	yes	94.48	26.1	no	yes
SRX7845438	Haemophilus_influenzae_PBP3	yes	yes	96.67	65.3	yes	yes
SRX7845438	Pasteurella_multocida_16S	yes_nonunique	yes	95.57	490.2	no	yes
SRX7845438	hmrM	yes	yes	94.91	24.6	no	yes
SRX7845439	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	451.1	no	yes
SRX7845439	hmrM	yes	yes	96.77	33.3	no	yes
SRX7845440	LpsA	yes	yes	94.03	6.6	no	yes
SRX7845440	Pasteurella_multocida_16S	yes_nonunique	yes	95.44	978.3	no	yes
SRX7845440	hmrM	yes	yes	94.48	23.0	no	yes
SRX7845441	Pasteurella_multocida_16S	yes_nonunique	yes	95.44	673.9	no	yes
SRX7845441	hmrM	yes	yes	97.78	41.7	no	yes
SRX7845442	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	693.7	no	yes
SRX7845442	hmrM	yes	yes	94.48	26.2	no	yes
SRX7845443	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	751.1	no	yes
SRX7845443	hmrM	yes	yes	94.48	26.6	no	yes
SRX7845444	LpsA	yes	yes	98.44	24.8	no	yes
SRX7845444	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	751.1	no	yes
SRX7845444	TEM_-	yes	yes	99.88	88.5	no	yes
SRX7845444	hmrM	yes	yes	94.48	20.7	no	yes
SRX7845445	Haemophilus_influenzae_PBP3	yes	yes	97.71	75.2	yes	yes
SRX7845445	LpsA	yes	yes	98.83	13.5	no	yes
SRX7845445	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	1014.2	no	yes
SRX7845445	hmrM	yes	yes	94.48	25.5	no	yes
SRX7845446	Pasteurella_multocida_16S	yes_nonunique	yes	95.44	319.8	no	yes
SRX7845446	hmrM	yes	yes	97.78	47.3	no	yes
SRX7845447	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	628.6	no	yes
SRX7845447	TEM_-	yes	yes	99.88	54.3	no	yes
SRX7845447	hmrM	yes	yes	94.48	22.2	no	yes
SRX7845448	LpsA	yes	yes	94.03	13.2	no	yes
SRX7845448	Pasteurella_multocida_16S	yes	yes	95.43	500.1	no	yes
SRX7845448	hmrM	yes	yes	94.48	24.9	no	yes
SRX7845449	LpsA	yes	yes	94.03	21.1	no	yes
SRX7845449	Pasteurella_multocida_16S	yes	yes	95.43	436.9	no	yes
SRX7845449	hmrM	yes	yes	94.48	28.4	no	yes
SRX7845450	Haemophilus_influenzae_PBP3	yes	yes	97.71	64.4	yes	yes
SRX7845450	LpsA	yes	yes	98.83	30.6	no	yes
SRX7845450	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	430.6	no	yes
SRX7845450	hmrM	yes	yes	94.48	27.2	no	yes
SRX7845451	Haemophilus_influenzae_PBP3	yes	yes	97.71	68.1	yes	yes
SRX7845451	LpsA	yes	yes	98.83	35.2	no	yes
SRX7845451	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	462.6	no	yes
SRX7845451	hmrM	yes	yes	94.48	28.2	no	yes
SRX7845452	Haemophilus_influenzae_PBP3	yes	yes	97.71	60.3	yes	yes
SRX7845452	LpsA	yes	yes	98.83	32.0	no	yes
SRX7845452	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	485.9	no	yes
SRX7845452	hmrM	yes	yes	94.48	27.9	no	yes
SRX7845453	LpsA	yes	yes	97.61	23.7	no	yes
SRX7845453	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	362.4	no	yes
SRX7845453	TEM_-	yes	yes	99.88	64.2	no	yes
SRX7845453	hmrM	yes	yes	99.93	55.6	no	yes
SRX7845454	Haemophilus_influenzae_PBP3	yes	yes	96.56	22.3	yes	yes
SRX7845454	LpsA	yes	yes	98.44	16.4	no	yes
SRX7845454	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	172.7	no	yes
SRX7845454	hmrM	yes	yes	94.48	12.2	no	yes
SRX7845455	LpsA	yes	yes	99.35	16.1	no	no
SRX7845455	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	290.4	no	yes
SRX7845455	hmrM	yes	yes	94.34	8.8	no	yes
SRX7845456	LpsA	yes	yes	97.61	10.4	no	yes
SRX7845456	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	391.6	no	yes
SRX7845456	TEM_-	yes	yes	99.88	41.6	no	yes
