sample_name	APH_3___Ia	APH_3____Ib	APH_6__Id	Haemophilus_influenzae_PBP3	LpsA	Moraxella_catarrhalis_23S	Neisseria_-	Neisseria_gonorrhoeae_23S	Pasteurella_multocida_16S	ROB_-	Staphylococcus_aureus_23S	Streptococcus_pneumoniae_23S	TEM_-	blaZ	catII	farA	hmrM	rrsB+	sul2	tet_B_
SRX6601857	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601858	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601859	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601860	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601861	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601862	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601863	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601864	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601865	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601866	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601867	False	False	False	True	True	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False
SRX6601868	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601869	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601870	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601871	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601872	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601873	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601874	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601875	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601876	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601877	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601878	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601879	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601880	False	False	False	True	True	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False
SRX6601881	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601882	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601883	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601884	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601885	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601886	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601887	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601888	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	True
SRX6601889	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601890	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601891	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601892	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601893	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601894	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601895	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601896	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601897	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601898	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601899	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601900	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601901	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601902	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601903	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601904	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601905	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
SRX6601906	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601907	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601908	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601909	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601910	True	True	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	True
SRX6601911	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601912	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601913	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601914	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601915	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601916	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
