query	reference	ani	mapped_fragments	total_fragments
ERX3470859	GA81666	95.3309	549	610
ERX3462058	GA81666	95.3299	537	614
SRX6602256	GA81666	95.3297	534	593
SRX6601710	GA81666	95.3256	534	639
SRX6602074	GA81666	95.3243	523	587
ERX3434769	GA81666	95.3177	533	611
ERX3434933	GA81666	95.3153	543	619
ERX3434889	GA81666	95.315	527	588
SRX6601758	GA81666	95.3149	540	638
SRX6601849	GA81666	95.3145	531	614
SRX6601631	GA81666	95.314	538	608
ERX3434176	GA81666	95.3134	546	608
ERX2260830	GA81666	95.3131	539	596
ERX3435186	GA81666	95.3111	518	598
SRX6601938	GA81666	95.3097	527	587
ERX3434792	GA81666	95.3085	550	611
ERX3434264	GA81666	95.308	525	585
SRX6602180	GA81666	95.3072	528	586
SRX6601811	GA81666	95.3068	528	589
SRX6602249	GA81666	95.3051	533	621
ERX3448742	GA81666	95.305	525	601
SRX6601911	GA81666	95.3029	528	588
SRX6602057	GA81666	95.3027	533	640
SRX6601993	GA81666	95.3016	533	638
ERX3448788	GA81666	95.2997	528	589
ERX3435449	GA81666	95.2955	528	591
SRX6601955	GA81666	95.2934	532	629
ERX3435816	GA81666	95.2928	527	584
SRX6601780	GA81666	95.2923	532	589
ERX3435174	GA81666	95.292	548	611
GCF_003352405	GA81666	95.2912	550	639
ERX3448800	GA81666	95.2904	520	590
ERX3435144	GA81666	95.289	531	587
SRX6602099	GA81666	95.2879	536	618
ERX3434814	GA81666	95.2878	527	590
ERX3462134	GA81666	95.2873	531	587
SRX6602116	GA81666	95.2842	529	586
ERX3448850	GA81666	95.2835	533	592
ERX3914252	GA81666	95.2832	525	599
ERX3434682	GA81666	95.282	526	587
SRX6601689	GA81666	95.282	538	621
GA60522	GA81666	95.2803	540	610
SRX6602064	GA81666	95.2746	537	620
SRX6602083	GA81666	95.272	532	638
ERX3461966	GA81666	95.2718	525	586
ERX3434791	GA81666	95.2697	528	596
ERX3434057	GA81666	95.2676	547	622
SRX6601788	GA81666	95.2671	539	638
SRX6601878	GA81666	95.2612	542	640
SRX6601951	GA81666	95.2608	539	619
SRX6602242	GA81666	95.2601	545	629
SRX6602232	GA81666	95.2591	531	588
SRX6601882	GA81666	95.258	546	629
SRX6601615	GA81666	95.257	540	610
SRX6602155	GA81666	95.2567	537	620
ERX3434130	GA81666	95.2564	546	609
SRX6601827	GA81666	95.2539	541	632
SRX6602021	GA81666	95.2539	542	627
ERX3435704	GA81666	95.2515	545	609
ERX2579068	GA81666	95.2482	504	584
SRX6601988	GA81666	95.2478	544	611
ERX3434744	GA81666	95.2467	547	626
SRX6601786	GA81666	95.2463	538	638
SRX6601949	GA81666	95.244	545	611
SRX6602235	GA81666	95.2437	538	638
SRX6601844	GA81666	95.2432	540	636
SRX6602172	GA81666	95.2413	539	635
GCF_901472485	GA81666	95.2406	547	625
ERX3462234	GA81666	95.2382	530	588
ERX3434710	GA81666	95.2294	550	611
ERX3435148	GA81666	95.229	529	590
SRX6602065	GA81666	95.2193	539	636
SRX6602040	GA81666	95.1815	536	636
ERX3433973	GA81666	95.1802	555	610
GA62917	GA81666	94.8982	526	615
ERX3970807	GA81666	94.7576	503	594
ERX3434477	GA81666	94.7378	519	620
ERX3332183	GA81666	94.7283	498	610
ERX3449314	GA81666	94.7227	513	608
ERX3332114	GA81666	94.7204	519	616
ERX2260767	GA81666	94.7064	521	657
ERX3291214	GA81666	94.696	479	561
ERX3291215	GA81666	94.6915	504	613
ERX3449234	GA81666	94.691	517	619
ERX3434662	GA81666	94.6859	521	619
ERX3291226	GA81666	94.6838	508	615
ERX3291210	GA81666	94.677	514	611
ERX3332051	GA81666	94.6691	522	635
ERX3332124	GA81666	94.6683	519	614
ERX3291218	GA81666	94.6628	499	598
ERX3332056	GA81666	94.6621	524	634
ERX3332017	GA81666	94.6557	501	598
ERX3914375	GA81666	94.6535	517	606
ERX3291211	GA81666	94.6532	517	615
ERX3332209	GA81666	94.6526	489	600
ERX3291225	GA81666	94.6427	525	627
ERX3434100	GA81666	94.6375	526	633
ERX3291219	GA81666	94.6302	524	622
ERX3332178	GA81666	94.6249	518	612
ERX3291358	GA81666	94.6239	532	637
ERX3332046	GA81666	94.6225	522	622
ERX3332315	GA81666	94.6184	529	637
ERX3291223	GA81666	94.6155	511	608
ERX3970901	GA81666	94.6138	507	595
ERX3332103	GA81666	94.611	525	634
ERX3291216	GA81666	94.6066	483	577
ERX3291224	GA81666	94.6045	483	568
ERX3332191	GA81666	94.6041	509	612
ERX3291217	GA81666	94.6038	520	627
ERX3291222	GA81666	94.6025	515	627
ERX3291356	GA81666	94.6007	535	645
ERX3332020	GA81666	94.5981	513	625
ERX3332052	GA81666	94.5892	531	636
ERX3332137	GA81666	94.5888	512	626
ERX3332173	GA81666	94.5874	527	626
ERX3332077	GA81666	94.5826	518	615
ERX3332321	GA81666	94.5811	519	622
ERX3291213	GA81666	94.5798	506	587
ERX3291220	GA81666	94.5781	520	616
ERX3332013	GA81666	94.5778	515	626
ERX3332318	GA81666	94.5746	524	624
ERX3332050	GA81666	94.5692	524	628
ERX3332298	GA81666	94.568	505	598
ERX2260744	GA81666	94.5662	515	612
ERX3291357	GA81666	94.5654	525	626
ERX3332152	GA81666	94.5641	504	608
ERX3448554	GA81666	94.5623	511	602
ERX3291354	GA81666	94.5607	528	641
ERX3332203	GA81666	94.5521	507	604
ERX3332322	GA81666	94.5501	505	598
ERX3332055	GA81666	94.549	535	641
ERX3291355	GA81666	94.5465	503	593
ERX3291227	GA81666	94.5456	523	618
ERX3291212	GA81666	94.5442	499	594
ERX3291415	GA81666	94.5433	530	632
SRX6601971	GA81666	94.5427	522	627
ERX3332054	GA81666	94.5424	519	618
ERX3332018	GA81666	94.5419	494	592
ERX3332160	GA81666	94.5373	524	627
ERX3291352	GA81666	94.5356	536	642
ERX3332043	GA81666	94.5322	507	600
ERX3332042	GA81666	94.5285	508	611
ERX3332297	GA81666	94.5271	509	607
ERX3332324	GA81666	94.5254	523	623
ERX3291221	GA81666	94.521	534	635
ERX3291228	GA81666	94.5195	528	627
ERX3291353	GA81666	94.5169	533	640
ERX3332047	GA81666	94.5154	465	544
ERX3332400	GA81666	94.514	520	628
ERX3448517	GA81666	94.5076	524	624
ERX3332045	GA81666	94.5059	503	600
ERX3332057	GA81666	94.4975	516	612
ERX3332011	GA81666	94.4924	522	622
ERX3332323	GA81666	94.4801	511	610
ERX3332317	GA81666	94.479	509	598
ERX3332320	GA81666	94.4725	515	602
ERX3332319	GA81666	94.4695	519	613
ERX3332316	GA81666	94.4597	515	617
ERX3332044	GA81666	94.4553	519	614
ERX3291209	GA81666	94.439	522	626
ERX3332049	GA81666	94.4311	504	596
ERX3332048	GA81666	94.4305	501	595
ERX3332053	GA81666	94.4179	519	614
ERX3291402	GA81666	94.4107	491	580
ERX3291359	GA81666	94.3569	514	606
ERX3914149	GA81666	92.2026	489	629
ERX3434773	GA81666	92.1693	491	649
SRX1715122	GA81666	92.0786	479	649
SRX1715123	GA81666	92.0728	500	668
ERX3970862	GA81666	92.0581	489	637
ERX3970926	GA81666	92.0217	474	599
ERX3449186	GA81666	92.0031	482	615
ERX3970864	GA81666	92.0006	484	617
SRX1715126	GA81666	91.9808	484	631
ERX3449020	GA81666	91.9013	479	601
ERX3970950	GA81666	91.8951	471	587
ERX3434723	GA81666	91.8621	484	613
ERX3434597	GA81666	91.7741	491	625
ERX3970852	GA81666	91.7326	481	600
ERX3448552	GA81666	91.6412	477	605
ERX3970938	GA81666	91.5888	473	592
ERX101277	GA81666	91.4576	506	690
GA58329	GA81666	91.4246	517	699
ERX101269	GA81666	90.2647	443	602
SRX762744	GA81666	90.0843	464	628
ERX2804015	GA81666	84.4901	221	635
ERX3449032	GA81666	79.7027	152	683
