gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g01572	24.49	19.23	30.43	0	both	hypothetical protein(12)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875,GA91534,GA91536		GA81566_01747,GA83357_01694,GA83469_01666,GA83706_01569,GA83842A_01648,GA83842B_01699,GA87536_01617,GA87672_01644,GA87875_01700,GA91241_01668,GA91534_01632,GA91536_01598
g01606	24.49	19.23	30.43	0	both	antitoxin VbhA family protein(12)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875,GA91534,GA91536		GA81566_01748,GA83357_01695,GA83469_01665,GA83706_01568,GA83842A_01647,GA83842B_01698,GA87536_01618,GA87672_01645,GA87875_01699,GA91241_01667,GA91534_01631,GA91536_01597
g01273	24.49	19.23	30.43	0	both	hypothetical protein(12)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875,GA91534,GA91536		GA81566_01742,GA83357_01734,GA83469_01672,GA83706_01575,GA83842A_01654,GA83842B_01705,GA87536_01657,GA87672_01684,GA87875_01706,GA91241_01674,GA91534_01637,GA91536_01603
g01510	24.49	19.23	30.43	0	both	hypothetical protein(12)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875,GA91534,GA91536		GA81566_01744,GA83357_01736,GA83469_01670,GA83706_01573,GA83842A_01652,GA83842B_01703,GA87536_01659,GA87672_01686,GA87875_01704,GA91241_01672,GA91534_01635,GA91536_01601
g01609	24.49	19.23	30.43	0	both	hypothetical protein(12)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875,GA91534,GA91536		GA81566_01710,GA83357_01718,GA83469_01647,GA83706_01591,GA83842A_01670,GA83842B_01721,GA87536_01641,GA87672_01668,GA87875_01722,GA91241_01690,GA91534_01654,GA91536_01619
g01610	24.49	11.54	39.13	0	both	hypothetical protein(12)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA83841		GA54827_00947,GA67073_00950,GA71389_00949,GA71621_01679,GA71663_01626,GA74349_01605,GA76006_01618,GA78869_00950,GA83469_00916,GA83706_00835,GA83841_01587,GA95071_01576
g01569	24.49	0.00	52.17	0	c2 only	hypothetical protein(12)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874,GA91534		GA54827_01697,GA67073_01729,GA71389_01703,GA71621_01706,GA71663_01768,GA74349_01703,GA76006_01666,GA78869_01767,GA81213_01635,GA83841_01646,GA83874_01655,GA91534_01640
g01901	22.45	11.54	34.78	0	both	Cro/Cl family transcriptional regulator(11)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00968,GA67073_00974,GA71389_00973,GA71621_01700,GA71663_01650,GA74349_01629,GA76006_01642,GA78869_00971,GA83469_00937,GA83706_00857,GA95071_01802
g01732	22.45	11.54	34.78	0	both	helix-turn-helix domain-containing protein(11)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00969,GA67073_00975,GA71389_00974,GA71621_01701,GA71663_01651,GA74349_01630,GA76006_01643,GA78869_00972,GA83469_00938,GA83706_00858,GA95071_01803
g01631	22.45	11.54	34.78	0	both	ATP-binding protein(11)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00970,GA67073_00976,GA71389_00975,GA71621_01702,GA71663_01652,GA74349_01631,GA76006_01644,GA78869_00973,GA83469_00939,GA83706_00859,GA95071_01804
g01905	22.45	11.54	34.78	0	both	hypothetical protein(11)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00971,GA67073_00977,GA71389_00976,GA71621_01703,GA71663_01653,GA74349_01632,GA76006_01645,GA78869_00974,GA83469_00940,GA83706_00860,GA95071_01805
g01785	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01705,GA67073_01737,GA71389_01711,GA71621_01714,GA71663_01776,GA74349_01711,GA76006_01674,GA78869_01775,GA81213_01643,GA83841_01654,GA83874_01663
g01863	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01706,GA67073_01738,GA71389_01712,GA71621_01715,GA71663_01777,GA74349_01712,GA76006_01675,GA78869_01776,GA81213_01644,GA83841_01655,GA83874_01664
g01821	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01702,GA67073_01734,GA71389_01708,GA71621_01711,GA71663_01773,GA74349_01708,GA76006_01671,GA78869_01772,GA81213_01640,GA83841_01651,GA83874_01660
g01745	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01703,GA67073_01735,GA71389_01709,GA71621_01712,GA71663_01774,GA74349_01709,GA76006_01672,GA78869_01773,GA81213_01641,GA83841_01652,GA83874_01661
g01890	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01713,GA67073_01745,GA71389_01719,GA71621_01722,GA71663_01784,GA74349_01719,GA76006_01682,GA78869_01783,GA81213_01651,GA83841_01662,GA83874_01630
g01815	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01714,GA67073_01746,GA71389_01720,GA71621_01723,GA71663_01785,GA74349_01720,GA76006_01683,GA78869_01784,GA81213_01652,GA83841_01663,GA83874_01631
g01716	22.45	0.00	47.83	0	c2 only	OmpA family protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01725,GA67073_01757,GA71389_01690,GA71621_01734,GA71663_01755,GA74349_01690,GA76006_01653,GA78869_01754,GA81213_01622,GA83841_01633,GA83874_01642
g01614	22.45	0.00	47.83	0	c2 only	hypothetical protein(11)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874		GA54827_01724,GA67073_01756,GA71389_01689,GA71621_01733,GA71663_01754,GA74349_01689,GA76006_01652,GA78869_01753,GA81213_01621,GA83841_01632,GA83874_01641
g01843	20.41	0.00	43.48	0	c2 only	hypothetical protein(10)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841		GA54827_01711,GA67073_01743,GA71389_01717,GA71621_01720,GA71663_01782,GA74349_01717,GA76006_01680,GA78869_01781,GA81213_01649,GA83841_01660
g01870	20.41	0.00	43.48	0	c2 only	hypothetical protein(10)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841		GA54827_01710,GA67073_01742,GA71389_01716,GA71621_01719,GA71663_01781,GA74349_01716,GA76006_01679,GA78869_01780,GA81213_01648,GA83841_01659
g01536	20.41	19.23	21.74	0	both	hypothetical protein(10)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875		GA81566_01753,GA83357_01702,GA83469_01659,GA83706_01562,GA83842A_01641,GA83842B_01692,GA87536_01625,GA87672_01652,GA87875_01693,GA91241_01661
g01842	18.37	3.85	34.78	0	both	hypothetical protein(9)	GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00001,GA67073_00001,GA71389_00001,GA71621_00002,GA71663_00001,GA74349_00001,GA76006_00850,GA78869_00001,GA95071_01816
g01287_2	18.37	3.85	34.78	0	both	hypothetical protein(9)	GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00003,GA67073_00003,GA71389_00003,GA71621_00004,GA71663_00003,GA74349_00003,GA76006_00852,GA78869_00003,GA95071_01814
g01919	18.37	3.85	34.78	0	both	hypothetical protein(9)	GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00006,GA67073_00006,GA71389_00006,GA71621_00007,GA71663_00006,GA74349_00006,GA76006_00855,GA78869_00006,GA95071_01811
g01206_3	18.37	7.69	30.43	0	both	hypothetical protein(9)	GA83469,GA83706	GA54827,GA67073,GA71389,GA71663,GA74349,GA76006,GA78869		GA54827_01649,GA67073_01637,GA71389_01635,GA71663_01656,GA74349_01635,GA76006_01543,GA78869_01614,GA83469_01382,GA83706_01247
g01272_2	16.33	0.00	34.78	0	c2 only	replication P(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01553,GA67073_01205,GA71389_01440,GA71621_01365,GA71663_01364,GA74349_01343,GA76006_01245,GA78869_01459
g01223_2	16.33	0.00	34.78	0	c2 only	helix-turn-helix domain-containing protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01552,GA67073_01206,GA71389_01439,GA71621_01364,GA71663_01363,GA74349_01342,GA76006_01244,GA78869_01458
g01871	16.33	0.00	34.78	0	c2 only	helix-turn-helix domain-containing protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01551,GA67073_01207,GA71389_01438,GA71621_01363,GA71663_01362,GA74349_01341,GA76006_01243,GA78869_01457
g01783	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01550,GA67073_01208,GA71389_01437,GA71621_01362,GA71663_01361,GA74349_01340,GA76006_01242,GA78869_01456
g01892	16.33	0.00	34.78	0	c2 only	transcriptional regulator(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01549,GA67073_01209,GA71389_01436,GA71621_01361,GA71663_01360,GA74349_01339,GA76006_01241,GA78869_01455
g01712	16.33	0.00	34.78	0	c2 only	helix-turn-helix transcriptional regulator(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01548,GA67073_01210,GA71389_01435,GA71621_01360,GA71663_01359,GA74349_01338,GA76006_01240,GA78869_01454
g01822	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01547,GA67073_01211,GA71389_01434,GA71621_01359,GA71663_01358,GA74349_01337,GA76006_01239,GA78869_01453
g01795	16.33	0.00	34.78	0	c2 only	M15 family metallopeptidase(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01546,GA67073_01212,GA71389_01433,GA71621_01358,GA71663_01357,GA74349_01336,GA76006_01238,GA78869_01452
g01798	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01545,GA67073_01213,GA71389_01432,GA71621_01357,GA71663_01356,GA74349_01335,GA76006_01237,GA78869_01451
g01651	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01544,GA67073_01214,GA71389_01431,GA71621_01356,GA71663_01355,GA74349_01334,GA76006_01236,GA78869_01450
g01881	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01543,GA67073_01215,GA71389_01430,GA71621_01355,GA71663_01354,GA74349_01333,GA76006_01235,GA78869_01449
g01804	16.33	0.00	34.78	0	c2 only	LuxR family transcriptional regulator(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01542,GA67073_01216,GA71389_01429,GA71621_01354,GA71663_01353,GA74349_01332,GA76006_01234,GA78869_01448
g01287_3	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01204,GA67073_01191,GA71389_01190,GA71621_01115,GA71663_01114,GA74349_01093,GA76006_00847,GA78869_01208
g01691	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01203,GA67073_01190,GA71389_01189,GA71621_01114,GA71663_01113,GA74349_01092,GA76006_00846,GA78869_01207
g01710	16.33	0.00	34.78	0	c2 only	phage recombination protein Bet(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01202,GA67073_01189,GA71389_01188,GA71621_01113,GA71663_01112,GA74349_01091,GA76006_00845,GA78869_01206
g01741	16.33	0.00	34.78	0	c2 only	YqaJ viral recombinase family protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01201,GA67073_01188,GA71389_01187,GA71621_01112,GA71663_01111,GA74349_01090,GA76006_00844,GA78869_01205
g01915	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01200,GA67073_01187,GA71389_01186,GA71621_01111,GA71663_01110,GA74349_01089,GA76006_00843,GA78869_01204
g01784	16.33	0.00	34.78	0	c2 only	single-stranded DNA-binding protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01199,GA67073_01186,GA71389_01185,GA71621_01110,GA71663_01109,GA74349_01088,GA76006_00842,GA78869_01203
g01917	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01198,GA67073_01185,GA71389_01184,GA71621_01109,GA71663_01108,GA74349_01087,GA76006_00841,GA78869_01202
g01763	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01555,GA67073_01203,GA71389_01442,GA71621_01367,GA71663_01366,GA74349_01345,GA76006_01247,GA78869_01461
g01786	16.33	0.00	34.78	0	c2 only	type II toxin-antitoxin system HicB family antitoxin(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01556,GA67073_01202,GA71389_01443,GA71621_01368,GA71663_01367,GA74349_01346,GA76006_01248,GA78869_01462
g01746	16.33	0.00	34.78	0	c2 only	recombination protein NinG(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01558,GA67073_01200,GA71389_01445,GA71621_01370,GA71663_01369,GA74349_01348,GA76006_01250,GA78869_01464
g01806	16.33	0.00	34.78	0	c2 only	DNA-directed RNA polymerase sigma-70 factor(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01559,GA67073_01199,GA71389_01446,GA71621_01371,GA71663_01370,GA74349_01349,GA76006_01251,GA78869_01465
g01705	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01560,GA67073_01198,GA71389_01447,GA71621_01372,GA71663_01371,GA74349_01350,GA76006_01252,GA78869_01466
g01368_2	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01561,GA67073_01197,GA71389_01448,GA71621_01373,GA71663_01372,GA74349_01351,GA76006_01253,GA78869_01467
g01708	16.33	0.00	34.78	0	c2 only	DNA methyltransferase(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01194,GA67073_01181,GA71389_01180,GA71621_01105,GA71663_01104,GA74349_01083,GA76006_00837,GA78869_01198
g01772	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01193,GA67073_01180,GA71389_01179,GA71621_01104,GA71663_01103,GA74349_01082,GA76006_00836,GA78869_01197
g01581_2	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01192,GA67073_01179,GA71389_01178,GA71621_01103,GA71663_01102,GA74349_01081,GA76006_00835,GA78869_01196
g01679	16.33	0.00	34.78	0	c2 only	site-specific integrase(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01191,GA67073_01178,GA71389_01177,GA71621_01102,GA71663_01101,GA74349_01080,GA76006_00834,GA78869_01195
g01859	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01196,GA67073_01183,GA71389_01182,GA71621_01107,GA71663_01106,GA74349_01085,GA76006_00839,GA78869_01200
g01278_2	16.33	0.00	34.78	0	c2 only	hypothetical protein(8)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01516,GA67073_01242,GA71389_01403,GA71621_01328,GA71663_01327,GA74349_01306,GA76006_01208,GA78869_01421
g01808	14.29	19.23	8.70	0	both	hypothetical protein(7)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA87875,GA91534		GA83469_01658,GA83706_01561,GA83842A_01640,GA83842B_01691,GA87875_01692,GA91241_01660,GA91534_01623
g01918	14.29	3.85	26.09	0	both	Com family DNA-binding transcriptional regulator(7)	GA95071	GA76006,GA81213,GA83841,GA83874,GA91534,GA91536		GA76006_01720,GA81213_01047,GA83841_01702,GA83874_00367,GA91534_01693,GA91536_01658,GA95071_01707
g01887	12.24	19.23	4.35	0	both	hypothetical protein(6)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA87875		GA83469_01655,GA83706_01557,GA83842A_01636,GA83842B_01687,GA87875_01688,GA91241_01656
g01827	12.24	19.23	4.35	0	both	hypothetical protein(6)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA87875		GA83469_01654,GA83706_01556,GA83842A_01635,GA83842B_01686,GA87875_01687,GA91241_01655
g01826	12.24	0.00	26.09	0	c2 only	hypothetical protein(6)		GA81566,GA83357,GA87536,GA87672,GA91534,GA91536		GA81566_01719,GA83357_01709,GA87536_01632,GA87672_01659,GA91534_01617,GA91536_01586
g01603	12.24	0.00	26.09	0	c2 only	hypothetical protein(6)		GA81566,GA83357,GA87536,GA87672,GA91534,GA91536		GA81566_01720,GA83357_01708,GA87536_01631,GA87672_01658,GA91534_01618,GA91536_01587
g01598	12.24	0.00	26.09	0	c2 only	hypothetical protein(6)		GA81566,GA83357,GA87536,GA87672,GA91534,GA91536		GA81566_01740,GA83357_01732,GA87536_01655,GA87672_01682,GA91534_01639,GA91536_01605
g01831	12.24	0.00	26.09	0	c2 only	hypothetical protein(6)		GA81566,GA83357,GA87536,GA87672,GA91534,GA91536		GA81566_01751,GA83357_01698,GA87536_01621,GA87672_01648,GA91534_01628,GA91536_01594
g01607	12.24	15.38	8.70	0	both	hypothetical protein(6)	GA83706,GA83842A,GA83842B,GA91241	GA87875,GA91534		GA83706_01559,GA83842A_01638,GA83842B_01689,GA87875_01690,GA91241_01658,GA91534_01620
g01876	12.24	19.23	4.35	0	both	hypothetical protein(6)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA87875		GA83469_01660,GA83706_01563,GA83842A_01642,GA83842B_01693,GA87875_01694,GA91241_01662
g01847	12.24	19.23	4.35	0	both	virulence factor(6)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA87875		GA83469_01657,GA83706_01560,GA83842A_01639,GA83842B_01690,GA87875_01691,GA91241_01659
g01840	12.24	19.23	4.35	0	both	hypothetical protein(6)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA87875		GA83469_01634,GA83706_01578,GA83842A_01657,GA83842B_01708,GA87875_01709,GA91241_01677
g01891	10.20	0.00	21.74	0	c2 only	hypothetical protein(5)		GA81566,GA83357,GA87536,GA87672,GA91534		GA81566_01757,GA83357_01706,GA87536_01629,GA87672_01656,GA91534_01621
g01900	10.20	0.00	21.74	0	c2 only	hypothetical protein(5)		GA81566,GA83357,GA87536,GA87672,GA91534		GA81566_01756,GA83357_01705,GA87536_01628,GA87672_01655,GA91534_01622
g01597	10.20	0.00	21.74	0	c2 only	hypothetical protein(5)		GA81566,GA83357,GA87536,GA87672,GA91536		GA81566_01755,GA83357_01704,GA87536_01627,GA87672_01654,GA91536_01591
g01894	10.20	0.00	21.74	0	c2 only	hypothetical protein(5)		GA83357,GA87536,GA87672,GA91534,GA91536		GA83357_01700,GA87536_01623,GA87672_01650,GA91534_01627,GA91536_01593
g01593	10.20	0.00	21.74	0	c2 only	hypothetical protein(5)		GA81566,GA83357,GA87536,GA87672,GA91534		GA81566_01752,GA83357_01701,GA87536_01624,GA87672_01651,GA91534_01626
g01204_3	8.16	7.69	8.70	0	both	phosphotransferase family protein(4)	GA83447,GA95071	GA71621,GA87801		GA71621_01779,GA83447_01605,GA87801_00366,GA95071_01739
g01844	8.16	0.00	17.39	0	c2 only	hypothetical protein(4)		GA83357,GA87536,GA87672,GA91534		GA83357_01699,GA87536_01622,GA87672_01649,GA91534_01625
g01846	8.16	0.00	17.39	0	c2 only	hypothetical protein(4)		GA83357,GA87536,GA87672,GA91536		GA83357_01731,GA87536_01654,GA87672_01681,GA91536_01606
g01865	8.16	0.00	17.39	0	c2 only	hypothetical protein(4)		GA81566,GA83357,GA87536,GA87672		GA81566_01754,GA83357_01703,GA87536_01626,GA87672_01653
g01419	6.12	0.00	13.04	0	c2 only	hypothetical protein(3)		GA78317,GA87536,GA87672		GA78317_00437,GA87536_00245,GA87672_00437
g01825	4.08	7.69	0.00	0	c1 only	NAD(P)H-dependent oxidoreductase(2)	GA83469,GA83706			GA83469_00740,GA83706_00186
g01415_2	4.08	7.69	0.00	0	c1 only	recombinase(2)	GA83469,GA83706			GA83469_00949,GA83706_00869
g01885	4.08	7.69	0.00	0	c1 only	hypothetical protein(2)	GA83706,GA95071			GA83706_00843,GA95071_01568
g01678	2.04	0.00	4.35	0	c2 only	type IV secretion system protein(1)		GA91534		GA91534_01646
g01912	2.04	0.00	4.35	0	c2 only	hypothetical protein(1)		GA91534		GA91534_01647
g01775	2.04	0.00	4.35	0	c2 only	hypothetical protein(1)		GA91536		GA91536_01589
g01832	2.04	0.00	4.35	0	c2 only	hypothetical protein(1)		GA91536		GA91536_01590
g01819	2.04	0.00	4.35	0	c2 only	hypothetical protein(1)		GA91534		GA91534_01642
g01700	2.04	3.85	0.00	0	c1 only	thioredoxin-disulfide reductase(1)	GA83706			GA83706_01523
g01697	2.04	0.00	4.35	0	c2 only	ornithine decarboxylase SpeF(1)		GA83874		GA83874_00716
g01874	2.04	3.85	0.00	0	c1 only	hypothetical protein(1)	GA83706			GA83706_01965
g01854	2.04	0.00	4.35	0	c2 only	hypothetical protein(1)		GA91534		GA91534_01624
g01809	2.04	3.85	0.00	0	c1 only	hypothetical protein(1)	GA83706			GA83706_01970
g01744	2.04	0.00	4.35	0	c2 only	NCS2 family permease(1)		GA83841		GA83841_01483
g01379_2	2.04	3.85	0.00	0	c1 only	glycerophosphodiester phosphodiesterase(1)	GA83706			GA83706_01282
g01722	2.04	0.00	4.35	0	c2 only	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase(1)		GA83841		GA83841_00563
g01753	2.04	3.85	0.00	0	c1 only	D-xylose ABC transporter ATP-binding protein(1)	GA95071			GA95071_01596
g01879	2.04	3.85	0.00	0	c1 only	hypothetical protein(1)	GA83706			GA83706_01867
g01206_4	2.04	0.00	4.35	0	c2 only	hypothetical protein(2)		GA83874		GA83874_01254;GA83874_01255
